timestamp,fav,vid_id,round,order
2025-07-02 10:17:35.710,0,7.49794433338817E+017,1,88
2025-07-02 10:17:35.710,0,7.49467317314572E+017,1,89
2025-07-02 10:18:20.000,1,7.51884839232003E+018,1,90
2025-07-02 10:20:37.372,0,7.51871249195054E+017,1,91
2025-07-02 10:20:37.374,0,7.52078111714684E+017,1,92
2025-07-02 10:20:37.375,0,7.50494195370486E+017,1,93
2025-07-02 10:20:37.376,0,7.48914007011337E+017,1,94
2025-07-02 10:20:37.376,0,7.5195334240681E+017,1,95
2025-07-02 10:20:37.377,0,7.52127374793699E+017,1,96
2025-07-02 10:20:37.378,0,7.52202845417125E+017,1,97
2025-07-02 10:20:37.378,0,7.51358573193626E+017,1,98
2025-07-02 10:20:37.379,0,7.52113503702727E+017,1,99
2025-07-02 10:20:37.379,0,7.52172118675827E+017,1,100
2025-07-02 10:20:37.380,0,7.52027963635008E+017,1,101
2025-07-02 10:21:23.972,0,7.52046792402964E+017,1,102
2025-07-02 10:21:23.973,0,7.51623112309818E+017,1,103
2025-07-02 10:21:23.974,0,7.51914829184659E+017,1,104
2025-07-02 10:21:23.974,0,7.51271272736269E+017,1,105
2025-07-02 10:21:23.975,0,7.52011730487359E+017,1,106
2025-07-02 10:21:23.976,0,7.49022043354381E+017,1,107
2025-07-02 10:21:23.976,0,7.52068136664048E+017,1,108
2025-07-02 10:21:23.977,0,7.5181794465667E+017,1,109
2025-07-02 10:21:23.978,0,7.50827555384628E+017,1,110
2025-07-02 10:21:23.978,0,7.51836232819524E+017,1,111
2025-07-02 10:21:23.979,0,7.50874288828148E+017,1,112
2025-07-02 10:22:17.390,0,7.49155197018496E+017,1,113
2025-07-02 10:22:17.392,0,7.5006361917845E+017,1,114
2025-07-02 10:22:17.392,0,7.51021915724645E+017,1,115
2025-07-02 10:22:17.393,0,7.51844673274148E+017,1,116
2025-07-02 10:22:17.393,0,7.4913120853605E+017,1,117
2025-07-02 10:22:17.393,0,7.52001596600099E+017,1,118
2025-07-02 10:22:17.394,0,7.51531049627106E+017,1,119
2025-07-02 10:22:17.395,0,7.51914808435857E+017,1,120
2025-07-02 10:22:17.396,0,7.50612901257035E+017,1,121
2025-07-02 10:22:17.396,0,7.49814968225053E+017,1,122
2025-07-02 10:22:17.397,0,7.51857793273072E+017,1,123
2025-07-02 10:22:17.398,0,7.52054843994433E+017,1,124
2025-07-02 10:23:45.622,0,7.51806822039844E+017,1,125
2025-07-02 10:23:45.624,0,7.51939298361616E+017,1,126
2025-07-02 10:23:45.625,0,7.51260475811337E+017,1,127
2025-07-02 10:23:45.627,0,7.52070606898132E+017,1,128
2025-07-02 10:23:45.627,0,7.50866784898253E+017,1,129
2025-07-02 10:23:45.629,0,7.5211964106167E+017,1,130
2025-07-02 10:23:45.629,0,7.493925162644E+017,1,131
2025-07-02 10:23:45.630,0,7.51737886909621E+017,1,132
2025-07-02 10:23:45.630,0,7.51950034727496E+017,1,133
2025-07-02 10:23:45.631,0,7.52064381545618E+017,1,134
2025-07-02 10:23:45.631,0,7.51902210098465E+017,1,135
2025-07-02 10:23:45.632,0,7.52068120405258E+017,1,136
2025-07-02 10:24:14.859,0,7.51923544376278E+017,1,137
2025-07-02 10:24:14.862,0,7.51843463659946E+017,1,138
2025-07-02 10:24:14.862,0,7.51783948241919E+017,1,139
2025-07-02 10:24:14.862,0,7.51478451481674E+017,1,140
2025-07-02 10:24:14.862,0,7.51870233923109E+017,1,141
2025-07-02 10:24:14.863,0,7.5199106177345E+017,1,142
2025-07-02 10:24:14.864,0,7.51498205170826E+017,1,143
2025-07-02 10:24:14.864,0,7.51812961915799E+017,1,144
2025-07-02 10:24:14.865,0,7.51880156534023E+017,1,145
2025-07-02 10:24:14.865,0,7.50122471138955E+017,1,146
2025-07-02 10:24:14.866,0,7.52051881294966E+017,1,147
2025-07-02 10:25:17.898,0,7.51196864415957E+017,1,148
2025-07-02 10:25:17.899,0,7.52136480545889E+017,1,149
2025-07-02 10:25:17.900,0,7.52095903169602E+017,1,150
2025-07-02 10:25:17.901,0,7.51552593910786E+017,1,151
2025-07-02 10:25:17.901,0,7.51807319981749E+017,1,152
2025-07-02 10:25:17.901,0,7.51069915872299E+017,1,153
2025-07-02 10:25:17.902,0,7.52165403180296E+017,1,154
2025-07-02 10:25:17.902,0,7.51752025086736E+017,1,155
2025-07-02 10:25:17.902,0,7.50617445151651E+017,1,156
2025-07-02 10:25:17.903,0,7.50473864308132E+017,1,157
2025-07-02 10:25:17.903,0,7.5017467862692E+017,1,158
2025-07-02 10:25:54.000,1,7.51752025086736E+018,1,159
2025-07-02 10:26:00.785,0,7.51887790915986E+017,1,160
2025-07-02 10:26:00.786,0,7.5186759931171E+017,1,161
2025-07-02 10:26:00.786,0,7.51599903070344E+017,1,162
2025-07-02 10:26:00.787,0,7.51852269917448E+017,1,163
2025-07-02 10:26:00.788,0,7.51591471715672E+017,1,164
2025-07-02 10:26:00.788,0,7.49209208864596E+017,1,165
2025-07-02 10:26:00.790,0,7.51814158379179E+017,1,166
2025-07-02 10:26:00.790,0,7.50390757492063E+017,1,167
2025-07-02 10:26:00.791,0,7.51818482667596E+017,1,168
2025-07-02 10:26:00.791,0,7.51850697607929E+017,1,169
2025-07-02 10:26:30.067,0,7.52026075080849E+017,1,170
2025-07-02 10:26:30.068,0,7.51843128272908E+017,1,171
2025-07-02 10:26:30.069,0,7.51825147319767E+017,1,172
2025-07-02 10:26:30.070,0,7.49618115622059E+017,1,173
2025-07-02 10:26:30.070,0,7.52061238366074E+017,1,174
2025-07-02 10:26:30.071,0,7.51959847479555E+017,1,175
2025-07-02 10:26:30.071,0,7.51991317029559E+017,1,176
2025-07-02 10:26:30.071,0,7.51063241284243E+017,1,177
2025-07-02 10:26:30.072,0,7.52172241658276E+017,1,178
2025-07-02 10:26:30.072,0,7.52200271670133E+017,1,179
2025-07-02 10:26:30.073,0,7.52011659774745E+017,1,180
2025-07-02 10:26:54.550,0,7.51602281356895E+017,1,181
2025-07-02 10:26:54.552,0,7.50798117416221E+017,1,182
2025-07-02 10:26:54.553,0,7.52130929786777E+017,1,183
2025-07-02 10:26:54.553,0,7.5184583277607E+017,1,184
2025-07-02 10:26:54.554,0,7.50247669419692E+017,1,185
2025-07-02 10:26:54.555,0,7.52027417500151E+017,1,186
2025-07-02 10:26:54.555,0,7.50180136044312E+017,1,187
2025-07-02 10:26:54.555,0,7.5191183971127E+017,1,188
2025-07-02 10:26:54.556,0,7.50148873137172E+017,1,189
2025-07-02 10:26:54.557,0,7.51886926971991E+017,1,190
2025-07-02 10:26:54.557,0,7.49226587649059E+017,1,191
2025-07-02 10:26:54.557,0,7.52179402923164E+017,1,192
2025-07-02 10:29:00.533,0,7.52203583441396E+017,1,193
2025-07-02 10:29:00.535,0,7.50655093348506E+017,1,194
2025-07-02 10:29:00.536,0,7.51916188731389E+017,1,195
2025-07-02 10:29:00.536,0,7.52203917175874E+017,1,196
2025-07-02 10:29:00.537,0,7.49361382313645E+017,1,197
2025-07-02 10:29:00.538,0,7.51912742884592E+017,1,198
2025-07-02 10:29:00.538,0,7.51938877874242E+017,1,199
2025-07-02 10:29:00.538,0,7.50696927516962E+017,1,200
2025-07-02 10:29:00.539,0,7.51890196388333E+017,1,201
2025-07-02 10:29:00.539,0,7.51830461369562E+017,1,202
2025-07-02 10:29:00.539,0,7.52117881912699E+017,1,203
2025-07-02 10:29:00.541,0,7.51396725703107E+017,1,204
2025-07-02 10:29:36.974,0,7.51507344113807E+017,1,205
2025-07-02 10:29:36.975,0,7.51942015258523E+017,1,206
2025-07-02 10:29:36.976,0,7.52001024853548E+017,1,207
2025-07-02 10:29:36.976,0,7.51895320213858E+017,1,208
2025-07-02 10:29:36.977,0,7.50214859600389E+017,1,209
2025-07-02 10:29:36.977,0,7.51878453523293E+017,1,210
2025-07-02 10:29:36.978,0,7.51989619698764E+017,1,211
2025-07-02 10:29:36.979,0,7.51212811516304E+017,1,212
2025-07-02 10:29:36.980,0,7.52121633337204E+017,1,213
2025-07-02 10:29:36.980,0,7.51890354260676E+017,1,214
2025-07-02 10:29:36.981,0,7.52075969891674E+017,1,215
2025-07-02 10:30:03.523,0,7.51255932697265E+017,1,216
2025-07-02 10:30:03.524,0,7.49796733958597E+017,1,217
2025-07-02 10:30:03.525,0,7.49474893669602E+017,1,218
2025-07-02 10:30:03.526,0,7.50651685293636E+017,1,219
2025-07-02 10:30:03.526,0,7.51694309074194E+017,1,220
2025-07-02 10:30:03.526,0,7.51406435326034E+017,1,221
2025-07-02 10:30:03.527,0,7.5180367253949E+017,1,222
2025-07-02 10:30:03.527,0,7.50880574691461E+017,1,223
2025-07-02 10:30:03.528,0,7.51904254773016E+017,1,224
2025-07-02 10:30:03.528,0,7.51875946077343E+017,1,225
2025-07-02 10:30:44.000,1,7.5180367253949E+018,1,226
2025-07-02 10:31:02.628,0,7.52083029820914E+017,1,227
2025-07-02 10:31:02.629,0,7.51239390834992E+017,1,228
2025-07-02 10:31:02.630,0,7.51869992561446E+017,1,229
2025-07-02 10:31:02.631,0,7.51838845278684E+017,1,230
2025-07-02 10:31:02.632,0,7.52020122778364E+017,1,231
2025-07-02 10:31:02.632,0,7.50736953797364E+017,1,232
2025-07-02 10:31:02.633,0,7.52067153066202E+017,1,233
2025-07-02 10:31:02.634,0,7.49872614642339E+017,1,234
2025-07-02 10:31:02.635,0,7.52065046207741E+017,1,235
2025-07-02 10:31:02.637,0,7.51078541164888E+017,1,236
2025-07-02 10:31:02.637,0,7.52064845044307E+017,1,237
2025-07-02 10:31:02.638,0,7.51897459297983E+017,1,238
2025-07-02 10:31:54.000,1,7.52065046207741E+018,1,239
2025-07-02 10:32:05.216,0,7.51466606339775E+017,1,240
2025-07-02 10:32:05.218,0,7.51992041184964E+017,1,241
2025-07-02 10:32:05.219,0,7.47280161225638E+017,1,242
2025-07-02 10:32:05.220,0,7.5105384472417E+017,1,243
2025-07-02 10:32:05.221,0,7.51425992330848E+017,1,244
2025-07-02 10:32:05.221,0,7.51799912500719E+017,1,245
2025-07-02 10:32:05.221,0,7.51889391393185E+017,1,246
