time;source;target;value
"2025-07-02T08:13:55.118000";"#hungergames";"#examseason";"1"
"2025-07-02T08:13:55.118000";"#hungergames";"#year13";"1"
"2025-07-02T08:13:55.118000";"#hungergames";"#gcse";"1"
"2025-07-02T08:13:55.118000";"#hungergames";"#alevels";"1"
"2025-07-02T08:13:55.118000";"#hungergames";"#runlikeagirl";"1"
"2025-07-02T08:13:55.118000";"#hungergames";"#mem";"1"
"2025-07-02T08:13:55.122000";"#pharmacyschool";"#student";"1"
"2025-07-02T08:11:05.589000";"#التراكمي_نزل";"#الخليج";"1"
"2025-07-02T08:11:05.589000";"#التراكمي_نزل";"#foryoupage";"1"
"2025-07-02T08:11:05.589000";"#التراكمي_نزل";"#السكري";"1"
"2025-07-02T08:11:05.589000";"#التراكمي_نزل";"#qatar";"1"
"2025-07-02T08:11:05.589000";"#التراكمي_نزل";"#الشعب_الصيني_ماله_حل";"1"
"2025-07-02T08:11:05.589000";"#التراكمي_نزل";"#نمط_حياة_صحي";"1"
"2025-07-02T08:11:05.589000";"#التراكمي_نزل";"#الصيام_المتقطع";"1"
"2025-07-02T08:11:05.589000";"#التراكمي_نزل";"#الصيام_لعلاج_السكري";"1"
"2025-07-02T08:11:05.589000";"#التراكمي_نزل";"#اكل_صحي";"1"
"2025-07-02T08:11:05.589000";"#التراكمي_نزل";"#السكري_بلا_دواء";"1"
"2025-07-02T08:11:05.589000";"#التراكمي_نزل";"#صحة_بدون_أدوية";"1"
"2025-07-02T08:11:05.589000";"#التراكمي_نزل";"#الامارات";"1"
"2025-07-02T08:11:05.589000";"#التراكمي_نزل";"#ksa";"1"
"2025-07-02T08:11:05.589000";"#التراكمي_نزل";"#الصيام_يشفي";"1"
"2025-07-02T08:11:05.589000";"#التراكمي_نزل";"#fyp";"1"
"2025-07-02T08:11:05.589000";"#التراكمي_نزل";"#الكبد_الدهنية";"1"
"2025-07-02T08:11:05.589000";"#التراكمي_نزل";"#مقاومة_الإنسولين";"1"
"2025-07-02T08:11:05.589000";"#التراكمي_نزل";"#دهون_الكبد";"1"
"2025-07-02T08:11:05.589000";"#التراكمي_نزل";"#فرنسا";"1"
"2025-07-02T08:11:05.589000";"#التراكمي_نزل";"#pourtoi";"1"
"2025-07-02T08:11:05.589000";"#التراكمي_نزل";"#دهون_البطن";"1"
"2025-07-02T08:11:05.589000";"#التراكمي_نزل";"#نضام_غذائي";"1"
"2025-07-02T07:45:07.683000";"#انقاص_الوزن";"#السكري_النوع_الثاني";"1"
"2025-07-02T07:45:07.683000";"#انقاص_الوزن";"#فرنسا";"1"
"2025-07-02T07:45:07.683000";"#انقاص_الوزن";"#زنجبيل";"1"
"2025-07-02T07:45:07.683000";"#انقاص_الوزن";"#الطب_البديل";"1"
"2025-07-02T07:45:07.683000";"#انقاص_الوزن";"#دول_الخليج_العربي";"1"
"2025-07-02T07:45:07.683000";"#انقاص_الوزن";"#السكري";"1"
"2025-07-02T07:45:07.683000";"#انقاص_الوزن";"#قرفة";"1"
"2025-07-02T07:45:07.683000";"#انقاص_الوزن";"#مقاومة_الانسولين";"1"
"2025-07-02T07:45:07.683000";"#انقاص_الوزن";"#علاج_بالاعشاب";"1"
"2025-07-02T07:45:07.683000";"#انقاص_الوزن";"#الشعب_الصيني_ماله_حل";"1"
"2025-07-02T07:45:07.683000";"#انقاص_الوزن";"#علاج_طبيعي";"1"
"2025-07-02T07:45:07.683000";"#انقاص_الوزن";"#كمون";"1"
"2025-07-02T07:45:07.683000";"#انقاص_الوزن";"#وصفات_طبيعية";"1"
"2025-07-02T07:45:07.683000";"#انقاص_الوزن";"#وصفات_مجربة";"1"
"2025-07-02T07:45:07.683000";"#انقاص_الوزن";"#سكر_الدم";"1"
"2025-07-02T07:45:07.683000";"#انقاص_الوزن";"#السكري_النوع_الاول";"1"
"2025-07-02T07:45:07.683000";"#انقاص_الوزن";"#السكر_التراكمي";"1"
"2025-07-02T08:11:26.534000";"#usa_tiktok";"#diabetestipo2";"1"
"2025-07-02T08:11:26.534000";"#usa_tiktok";"#fyp";"1"
"2025-07-02T08:15:16.986000";"#highbloodpressuretreatment";"#tiktokseries";"1"
"2025-07-02T08:15:16.986000";"#highbloodpressuretreatment";"#tiktokshop";"1"
"2025-07-02T08:15:16.986000";"#highbloodpressuretreatment";"#diabetes";"1"
"2025-07-02T08:15:16.986000";"#highbloodpressuretreatment";"#type1diabetescheck";"1"
"2025-07-02T08:15:16.986000";"#highbloodpressuretreatment";"#fyp";"1"
"2025-07-02T08:15:16.986000";"#highbloodpressuretreatment";"#type2diabetesreversal";"1"
"2025-07-02T08:15:16.986000";"#highbloodpressuretreatment";"#type1diabetes";"1"
"2025-07-02T08:15:16.986000";"#highbloodpressuretreatment";"#bloodpressuremonitor";"1"
"2025-07-02T08:15:16.986000";"#highbloodpressuretreatment";"#type2diabetes";"1"
"2025-07-02T08:15:16.986000";"#highbloodpressuretreatment";"#highbloodpressure";"1"
"2025-07-02T08:15:16.986000";"#highbloodpressuretreatment";"#bloodpressure";"1"
"2025-07-02T08:15:16.986000";"#highbloodpressuretreatment";"#foryou";"1"
"2025-07-02T08:15:16.986000";"#highbloodpressuretreatment";"#foryoupage";"1"
"2025-07-02T08:13:21.488000";"#FreestyleLibre3";"#apitiktok";"1"
"2025-07-02T08:13:21.490000";"#FreestyleLibre3";"#prediabetes";"1"
"2025-07-02T08:13:22.399000";"#FreestyleLibre3";"#LingoCount";"1"
"2025-07-02T08:13:21.488000";"#FreestyleLibre3";"#FreestyleLibre2";"1"
"2025-07-02T08:13:22.399000";"#FreestyleLibre3";"#metabolism";"1"
"2025-07-02T08:13:22.399000";"#FreestyleLibre3";"#metabolichealth";"1"
"2025-07-02T08:13:21.488000";"#FreestyleLibre3";"#sequeltwiist";"1"
"2025-07-02T08:13:21.488000";"#FreestyleLibre3";"#diabetes";"1"
"2025-07-02T08:13:21.488000";"#FreestyleLibre3";"#t1d";"1"
"2025-07-02T08:13:21.490000";"#FreestyleLibre3";"#cgm";"1"
"2025-07-02T08:13:21.490000";"#FreestyleLibre3";"#TikTokPartner";"1"
"2025-07-02T08:13:21.488000";"#FreestyleLibre3";"#freestylelibresensor";"1"
"2025-07-02T08:13:21.488000";"#FreestyleLibre3";"#Dexcom";"1"
"2025-07-02T08:13:21.488000";"#FreestyleLibre3";"#FreestyleLibre";"1"
"2025-07-02T08:13:21.488000";"#FreestyleLibre3";"#Eversense365";"1"
"2025-07-02T08:13:21.488000";"#FreestyleLibre3";"#diabetestechnology";"1"
"2025-07-02T08:13:21.488000";"#FreestyleLibre3";"#dexcomg6";"1"
"2025-07-02T08:13:21.488000";"#FreestyleLibre3";"#Twiist";"1"
"2025-07-02T08:13:21.488000";"#FreestyleLibre3";"#Medtronic";"1"
"2025-07-02T08:13:22.399000";"#FreestyleLibre3";"#dexcomstelo";"1"
"2025-07-02T08:13:21.488000";"#FreestyleLibre3";"#tiktokpartners";"1"
"2025-07-02T08:13:22.399000";"#FreestyleLibre3";"#dexcomg7";"1"
"2025-07-02T08:13:22.399000";"#FreestyleLibre3";"#AbbottLingo";"1"
"2025-07-02T08:13:21.490000";"#FreestyleLibre3";"#glucoseexcursions";"1"
"2025-07-02T08:13:21.488000";"#FreestyleLibre3";"#t2d";"1"
"2025-07-02T08:13:21.490000";"#FreestyleLibre3";"#glucosespike";"1"
"2025-07-02T10:40:52.487000";"#persian";"#fyp";"1"
"2025-07-02T08:13:55.118000";"#persian";"#iran";"1"
"2025-07-02T08:13:55.118000";"#persian";"#middleeastern";"1"
"2025-07-02T08:13:55.118000";"#persian";"#iranian";"1"
"2025-07-02T08:45:32.757000";"#holistichealth";"#preventivehealth";"1"
"2025-07-02T08:45:32.757000";"#holistichealth";"#diabetescomplications";"1"
"2025-07-02T08:45:32.757000";"#holistichealth";"#nutrition";"1"
"2025-07-02T08:45:32.758000";"#holistichealth";"#healthyliving";"1"
"2025-07-02T08:45:32.758000";"#holistichealth";"#reducemedication";"1"
"2025-07-02T08:45:32.758000";"#holistichealth";"#healthyhabits";"1"
"2025-07-02T08:45:32.757000";"#holistichealth";"#livingwithdiabetes";"1"
"2025-07-02T08:45:32.757000";"#holistichealth";"#freeconsultation";"1"
"2025-07-02T08:45:32.758000";"#holistichealth";"#diabetesmanagement";"1"
"2025-07-02T08:45:32.758000";"#holistichealth";"#diabetesawareness";"1"
"2025-07-02T08:45:32.757000";"#holistichealth";"#diabetesreversalspecialist";"1"
"2025-07-02T08:45:32.757000";"#holistichealth";"#healthylifestyle";"1"
"2025-07-02T08:45:32.758000";"#holistichealth";"#bloodsugarcontrol";"1"
"2025-07-02T08:45:32.757000";"#holistichealth";"#diabeticlife";"1"
"2025-07-02T08:45:32.757000";"#holistichealth";"#diabetesrelief";"1"
"2025-07-02T08:45:32.757000";"#holistichealth";"#gethealthy";"1"
"2025-07-02T08:45:32.757000";"#holistichealth";"#wellness";"1"
"2025-07-02T08:11:04.757000";"#وصفات_طبيعية";"#حلبة";"1"
"2025-07-02T08:11:05.591000";"#وصفات_طبيعية";"#tiktokhealth";"1"
"2025-07-02T08:11:05.591000";"#وصفات_طبيعية";"#القولون";"1"
"2025-07-02T08:11:05.581000";"#وصفات_طبيعية";"#زيادة_الوزن_بطريقة_صحية";"1"
"2025-07-02T07:45:07.681000";"#وصفات_طبيعية";"#فرنسا";"1"
"2025-07-02T07:45:07.681000";"#وصفات_طبيعية";"#pourtoi";"1"
"2025-07-02T08:11:05.591000";"#وصفات_طبيعية";"#القولون_العصبي";"1"
"2025-07-02T07:45:07.685000";"#وصفات_طبيعية";"#تغذية_صحية";"1"
"2025-07-02T08:11:05.591000";"#وصفات_طبيعية";"#النعناع";"1"
"2025-07-02T08:11:05.591000";"#وصفات_طبيعية";"#viralvideos";"1"
"2025-07-02T08:11:05.592000";"#وصفات_طبيعية";"#نقص_الوزن";"1"
"2025-07-02T08:11:05.591000";"#وصفات_طبيعية";"#ksa";"1"
"2025-07-02T08:11:05.592000";"#وصفات_طبيعية";"#viraltiktokvideo";"1"
"2025-07-02T08:11:05.591000";"#وصفات_طبيعية";"#تجارب";"1"
"2025-07-02T08:11:04.757000";"#وصفات_طبيعية";"#طب_الاعشاب";"1"
"2025-07-02T08:11:05.592000";"#وصفات_طبيعية";"#صحة_عامة";"1"
"2025-07-02T07:45:07.683000";"#وصفات_طبيعية";"#زنجبيل";"1"
"2025-07-02T07:45:07.681000";"#وصفات_طبيعية";"#دول_الخليج_العربي";"1"
"2025-07-02T08:11:05.592000";"#وصفات_طبيعية";"#الكوليسترول";"1"
"2025-07-02T07:45:07.681000";"#وصفات_طبيعية";"#الشيا";"1"
"2025-07-02T08:11:04.757000";"#وصفات_طبيعية";"#الاعشاب";"1"
"2025-07-02T07:45:07.681000";"#وصفات_طبيعية";"#السكري";"1"
"2025-07-02T08:11:05.591000";"#وصفات_طبيعية";"#qatar";"1"
"2025-07-02T08:11:04.757000";"#وصفات_طبيعية";"#كزبرة";"1"
"2025-07-02T08:11:05.591000";"#وصفات_طبيعية";"#الجهاز_الهضمي";"1"
"2025-07-02T08:11:05.581000";"#وصفات_طبيعية";"#tiktok_viral";"1"
"2025-07-02T08:11:04.757000";"#وصفات_طبيعية";"#الدول_العربيه";"1"
"2025-07-02T07:45:07.681000";"#وصفات_طبيعية";"#تنحيف_البطن";"1"
"2025-07-02T07:45:07.681000";"#وصفات_طبيعية";"#تنحيف";"1"
"2025-07-02T08:11:05.581000";"#وصفات_طبيعية";"#فوائد_صحية";"1"
"2025-07-02T08:11:04.757000";"#وصفات_طبيعية";"#الخليج";"1"
"2025-07-02T08:11:05.592000";"#وصفات_طبيعية";"#السعودية";"1"
"2025-07-02T07:45:07.683000";"#وصفات_طبيعية";"#السكري_النوع_الثاني";"1"
"2025-07-02T07:45:07.681000";"#وصفات_طبيعية";"#وصفات_سهله";"1"
"2025-07-02T07:45:07.683000";"#وصفات_طبيعية";"#الشعب_الصيني_ماله_حل";"1"
"2025-07-02T07:45:07.681000";"#وصفات_طبيعية";"#بذور_الشيا";"1"
"2025-07-02T08:11:05.591000";"#وصفات_طبيعية";"#علاج_القولون_العصبي";"1"
"2025-07-02T07:45:07.681000";"#وصفات_طبيعية";"#مقاومة_الانسولين";"1"
"2025-07-02T08:11:05.591000";"#وصفات_طبيعية";"#europe";"1"
"2025-07-02T07:45:07.681000";"#وصفات_طبيعية";"#الانسولين";"1"
"2025-07-02T07:45:07.683000";"#وصفات_طبيعية";"#قرفة";"1"
"2025-07-02T07:45:07.683000";"#وصفات_طبيعية";"#علاج_بالاعشاب";"1"
"2025-07-02T07:45:07.685000";"#وصفات_طبيعية";"#ديتوكس";"1"
"2025-07-02T07:45:07.685000";"#وصفات_طبيعية";"#مكملات_غذائية_طبيعية";"1"
"2025-07-02T08:11:05.591000";"#وصفات_طبيعية";"#kuwait";"1"
"2025-07-02T08:11:05.581000";"#وصفات_طبيعية";"#الصحة";"1"
"2025-07-02T07:45:07.681000";"#وصفات_طبيعية";"#diabetes";"1"
"2025-07-02T07:45:07.681000";"#وصفات_طبيعية";"#الدهون_الثلاثية";"1"
"2025-07-02T07:45:07.685000";"#وصفات_طبيعية";"#وصفات";"1"
"2025-07-02T07:45:07.681000";"#وصفات_طبيعية";"#وصفة";"1"
"2025-07-02T07:45:07.683000";"#وصفات_طبيعية";"#علاج_طبيعي";"1"
"2025-07-02T07:45:07.683000";"#وصفات_طبيعية";"#كمون";"1"
"2025-07-02T08:11:04.757000";"#وصفات_طبيعية";"#تراند";"1"
"2025-07-02T07:45:07.683000";"#وصفات_طبيعية";"#الطب_البديل";"1"
"2025-07-02T07:45:07.685000";"#وصفات_طبيعية";"#دهون_الكبد";"1"
"2025-07-02T07:45:07.681000";"#وصفات_طبيعية";"#الانسولين_في_الدم";"1"
"2025-07-02T07:45:07.683000";"#وصفات_طبيعية";"#السكري_النوع_الاول";"1"
"2025-07-02T08:11:04.757000";"#وصفات_طبيعية";"#علاج_السكري";"1"
"2025-07-02T07:45:07.683000";"#وصفات_طبيعية";"#السكر_التراكمي";"1"
"2025-07-02T08:11:04.757000";"#وصفات_طبيعية";"#الصحة_العامة";"1"
"2025-07-02T07:45:07.685000";"#وصفات_طبيعية";"#دهون_البطن";"1"
"2025-07-02T08:11:05.581000";"#وصفات_طبيعية";"#السمسم";"1"
"2025-07-02T07:45:07.681000";"#وصفات_طبيعية";"#مشروب";"1"
"2025-07-02T08:11:05.591000";"#وصفات_طبيعية";"#foryoupage";"1"
"2025-07-02T07:45:07.683000";"#وصفات_طبيعية";"#وصفات_مجربة";"1"
"2025-07-02T07:45:07.681000";"#وصفات_طبيعية";"#fyp";"1"
"2025-07-02T08:11:05.591000";"#وصفات_طبيعية";"#الامارات";"1"
"2025-07-02T08:11:05.592000";"#وصفات_طبيعية";"#دكتور_محمد_سعيد";"1"
"2025-07-02T08:11:05.591000";"#وصفات_طبيعية";"#المعدة";"1"
"2025-07-02T07:45:07.681000";"#وصفات_طبيعية";"#recettefacile";"1"
"2025-07-02T07:45:07.685000";"#وصفات_طبيعية";"#مكملات_غذائيه";"1"
"2025-07-02T07:45:07.683000";"#وصفات_طبيعية";"#سكر_الدم";"1"
"2025-07-02T07:45:07.685000";"#وصفات_طبيعية";"#اعشاب_طبيعيه_فوائد";"1"
"2025-07-02T07:45:07.681000";"#وصفات_طبيعية";"#france";"1"
"2025-07-02T08:11:05.581000";"#وصفات_طبيعية";"#فوائد";"1"
"2025-07-02T07:45:07.681000";"#وصفات_طبيعية";"#تنحيف_صحي";"1"
"2025-07-02T08:11:05.592000";"#نقص_الوزن";"#الخليج";"1"
"2025-07-02T08:11:05.592000";"#نقص_الوزن";"#وصفات_سهله";"1"
"2025-07-02T08:11:05.592000";"#نقص_الوزن";"#الامارات";"1"
"2025-07-02T08:11:05.592000";"#نقص_الوزن";"#diabetes";"1"
"2025-07-02T08:11:05.592000";"#نقص_الوزن";"#fyp";"1"
"2025-07-02T08:11:05.592000";"#نقص_الوزن";"#السكر_التراكمي";"1"
"2025-07-02T08:11:05.592000";"#نقص_الوزن";"#دكتور_محمد_سعيد";"1"
"2025-07-02T08:11:05.592000";"#نقص_الوزن";"#دهون_الكبد";"1"
"2025-07-02T08:11:05.592000";"#نقص_الوزن";"#السعودية";"1"
"2025-07-02T08:11:05.592000";"#نقص_الوزن";"#فرنسا";"1"
"2025-07-02T08:11:05.592000";"#نقص_الوزن";"#pourtoi";"1"
"2025-07-02T08:11:05.592000";"#نقص_الوزن";"#viraltiktokvideo";"1"
"2025-07-02T08:11:05.592000";"#نقص_الوزن";"#الكوليسترول";"1"
"2025-07-02T08:11:05.592000";"#نقص_الوزن";"#صحة_عامة";"1"
"2025-07-02T08:11:05.592000";"#نقص_الوزن";"#السكري";"1"
"2025-07-02T08:11:05.592000";"#نقص_الوزن";"#الشعب_الصيني_ماله_حل";"1"
"2025-07-02T08:11:05.592000";"#نقص_الوزن";"#وصفات";"1"
"2025-07-02T08:11:05.592000";"#نقص_الوزن";"#مقاومة_الانسولين";"1"
"2025-07-02T08:11:05.581000";"#السمسم";"#fyp";"1"
"2025-07-02T08:11:05.581000";"#السمسم";"#tiktok_viral";"1"
"2025-07-02T08:11:05.581000";"#السمسم";"#فرنسا";"1"
"2025-07-02T08:11:05.581000";"#السمسم";"#pourtoi";"1"
"2025-07-02T08:11:05.581000";"#السمسم";"#دول_الخليج_العربي";"1"
"2025-07-02T08:11:05.581000";"#السمسم";"#فوائد";"1"
"2025-07-02T08:11:05.581000";"#السمسم";"#زيادة_الوزن_بطريقة_صحية";"1"
"2025-07-02T08:11:05.581000";"#السمسم";"#السكري";"1"
"2025-07-02T08:11:05.581000";"#السمسم";"#الشعب_الصيني_ماله_حل";"1"
"2025-07-02T08:11:05.581000";"#السمسم";"#وصفات";"1"
"2025-07-02T08:11:05.581000";"#السمسم";"#مقاومة_الانسولين";"1"
"2025-07-02T08:11:05.581000";"#السمسم";"#وصفات_سهله";"1"
"2025-07-02T08:11:05.581000";"#السمسم";"#الصحة_العامة";"1"
"2025-07-02T08:11:05.581000";"#السمسم";"#الصحة";"1"
"2025-07-02T08:11:05.581000";"#السمسم";"#فوائد_صحية";"1"
"2025-07-02T07:45:07.679000";"#conseils_santé";"#diabète_type2";"1"
"2025-07-02T07:45:07.679000";"#conseils_santé";"#الصحة";"1"
"2025-07-02T07:45:07.679000";"#conseils_santé";"#خفض_السكر";"1"
"2025-07-02T07:45:07.679000";"#conseils_santé";"#تحكم_في_السكري";"1"
"2025-07-02T07:45:07.679000";"#conseils_santé";"#نمط_حياة_صحي";"1"
"2025-07-02T07:45:07.679000";"#conseils_santé";"#اشعب_اصيني_مال_حال";"1"
"2025-07-02T07:45:07.679000";"#conseils_santé";"#بدون_دواء";"1"
"2025-07-02T07:45:07.679000";"#conseils_santé";"#fyp";"1"
"2025-07-02T07:45:07.679000";"#conseils_santé";"#خفض_التوتر";"1"
"2025-07-02T07:45:07.679000";"#conseils_santé";"#pourtoi";"1"
"2025-07-02T07:45:07.679000";"#conseils_santé";"#الصيام_المتقطع";"1"
"2025-07-02T07:45:07.679000";"#conseils_santé";"#نوم_مبكر";"1"
"2025-07-02T07:45:07.679000";"#conseils_santé";"#الياف";"1"
"2025-07-02T07:45:07.679000";"#conseils_santé";"#فرنسا";"1"
"2025-07-02T07:45:07.679000";"#conseils_santé";"#تراكمي";"1"
"2025-07-02T07:45:07.679000";"#conseils_santé";"#glycémie";"1"
"2025-07-02T07:45:07.679000";"#conseils_santé";"#régime_sans_sucre";"1"
"2025-07-02T07:45:07.679000";"#conseils_santé";"#مرض_السكري";"1"
"2025-07-02T07:45:07.679000";"#conseils_santé";"#تمارين_رياضية";"1"
"2025-07-02T07:45:07.679000";"#conseils_santé";"#سكري_النوع_الثاني";"1"
"2025-07-02T07:45:07.679000";"#conseils_santé";"#السكري";"1"
"2025-07-02T07:45:07.679000";"#conseils_santé";"#jeûne_intermittent";"1"
"2025-07-02T07:45:07.679000";"#conseils_santé";"#علاج_السكري_طبيعيا";"1"
"2025-07-02T08:13:21.441000";"#freestylelibre3";"#typeonediabetes";"1"
"2025-07-02T08:13:21.441000";"#freestylelibre3";"#td2";"1"
"2025-07-02T08:13:21.441000";"#freestylelibre3";"#insulin";"1"
"2025-07-02T08:13:21.441000";"#freestylelibre3";"#dexcom";"1"
"2025-07-02T08:13:21.441000";"#freestylelibre3";"#t1dmom";"1"
"2025-07-02T08:13:21.441000";"#freestylelibre3";"#diabetic";"1"
"2025-07-02T08:13:21.441000";"#freestylelibre3";"#omnipod5";"1"
"2025-07-02T08:13:21.441000";"#freestylelibre3";"#needles";"1"
"2025-07-02T08:13:21.441000";"#freestylelibre3";"#insulinpump";"1"
"2025-07-02T08:13:21.441000";"#freestylelibre3";"#cgmuser";"1"
"2025-07-02T08:13:21.441000";"#freestylelibre3";"#type1";"1"
"2025-07-02T08:13:21.441000";"#freestylelibre3";"#bloodglucose";"1"
"2025-07-02T08:13:21.441000";"#freestylelibre3";"#healthblogger";"1"
"2025-07-02T08:13:21.441000";"#freestylelibre3";"#freestylelibre";"1"
"2025-07-02T08:13:21.441000";"#freestylelibre3";"#diabetes";"1"
"2025-07-02T08:13:21.441000";"#freestylelibre3";"#type1diabetic";"1"
"2025-07-02T08:13:21.441000";"#freestylelibre3";"#diabetictok";"1"
"2025-07-02T08:13:21.441000";"#freestylelibre3";"#type2";"1"
"2025-07-02T08:13:21.441000";"#freestylelibre3";"#t1d";"1"
"2025-07-02T08:13:21.441000";"#freestylelibre3";"#t1dlookslikeme";"1"
"2025-07-02T08:13:21.441000";"#freestylelibre3";"#omnipod";"1"
"2025-07-02T08:13:21.441000";"#freestylelibre3";"#diabuddy";"1"
"2025-07-02T08:13:21.441000";"#freestylelibre3";"#cgm";"1"
"2025-07-02T08:13:21.441000";"#freestylelibre3";"#insulin4all";"1"
"2025-07-02T08:13:21.441000";"#freestylelibre3";"#fyp";"1"
"2025-07-02T08:13:21.441000";"#freestylelibre3";"#type1diabetes";"1"
"2025-07-02T08:13:21.441000";"#freestylelibre3";"#bloodsugar";"1"
"2025-07-02T08:45:09.222000";"#savetiktok2023";"#tiktokban";"1"
"2025-07-02T08:45:09.222000";"#savetiktok2023";"#tiktoknews";"1"
"2025-07-02T08:45:09.222000";"#savetiktok2023";"#stitch";"1"
"2025-07-02T08:45:09.222000";"#savetiktok2023";"#trending";"1"
"2025-07-02T08:45:09.222000";"#savetiktok2023";"#savetiktok";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#intermittentfastingforbeginners";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#applecidervinegarlemongingerturmericpeppergarlicweightlosste";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#obesitymedicine";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#losingweight";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#alternativesforGastrobypass";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#womenliftweights";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#coconutwater";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#lose10poundsinaweek";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#howtoworkoutproperly";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#losing80pounds";"1"
"2025-07-02T08:11:59.413000";"#holisticwaytogetoffhighpressuremedication";"#howtoreversetypetwodiabetes";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#sugareliminationchallenge";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#intermittentfasting";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#healthyfoodsyoushouldbeeating";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#unhealthyrelationshipsbelike";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#momweightlossweightlossjourney";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#Diabetictea";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#carnivoredietl";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#losingthosepounds";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#intermittentfasting16hours";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#losing50poundssafely";"1"
"2025-07-02T08:11:59.413000";"#holisticwaytogetoffhighpressuremedication";"#healthherbs";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#depression";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#losing30poundssafely";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#howtoreversehighcholesterol";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#eatinghealthyfoodsbelike";"1"
"2025-07-02T08:11:59.412000";"#holisticwaytogetoffhighpressuremedication";"#onthisday";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#ymcamontebellocaliforni";"1"
"2025-07-02T08:11:59.408000";"#holisticwaytogetoffhighpressuremedication";"#Holisticherbs";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#Greenjuice";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#reversehighbloodpressurer";"1"
"2025-07-02T08:11:59.407000";"#holisticwaytogetoffhighpressuremedication";"#reversehighbloodpressure";"1"
"2025-07-02T08:11:59.415000";"#holisticwaytogetoffhighpressuremedication";"#applecidervinegarlemongingerturmericpeppergarlicweightlosstes";"1"
"2025-07-02T08:11:59.408000";"#holisticwaytogetoffhighpressuremedication";"#Tatcha";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#eatinghealthy";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#celticsaltminerals";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#holisticherbstoloseweight";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#Eatinghealthy";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#weightlosstransformationweightlosscheck";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#lose20or30pounds";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#howtobeattypetwodiabetes";"1"
"2025-07-02T08:11:59.405000";"#holisticwaytogetoffhighpressuremedication";"#losin20poundssafely";"1"
"2025-07-02T08:13:21.479000";"#minimed";"#Type1Diabetes";"1"
"2025-07-02T08:13:21.479000";"#minimed";"#medtronicdiabetes";"1"
"2025-07-02T08:13:21.479000";"#minimed";"#Dexcom";"1"
"2025-07-02T08:13:21.479000";"#minimed";"#omnipod";"1"
"2025-07-02T08:13:21.479000";"#minimed";"#InsulinPump";"1"
"2025-07-02T08:13:21.479000";"#minimed";"#automatedinsulindelivery";"1"
"2025-07-02T08:13:21.479000";"#minimed";"#DiabetesTech";"1"
"2025-07-02T08:13:21.479000";"#minimed";"#tandemdiabetes";"1"
"2025-07-02T08:13:21.479000";"#minimed";"#dexcomg7";"1"
"2025-07-02T08:13:21.479000";"#minimed";"#CGM";"1"
